"probe_id"	"symbol"
"41107"	"10390934"	"Gm11563"
"41108"	"10390936"	"Gm14182"
"41110"	"10390939"	"Gm11569"
"41115"	"10390945"	"Gm11554"
"41119"	"10390950"	"Gm11564"
"41122"	"10390954"	"Gm11556"
"41123"	"10390956"	"Krtap4-16"
"41127"	"10390961"	"Krtap17-1"
"41128"	"10390963"	"Krt33a"
"41133"	"10390969"	"Krt33b"
"41137"	"10390974"	"Krt34"
"41140"	"10390979"	"Krt31"
"41145"	"10390985"	"Krt32"
"41154"	"10390996"	"Krt35"
"41162"	"10391005"	"Krt36"
"41168"	"10391013"	"Krt13"
"41179"	"10391025"	"Krt15"
"41189"	"10391036"	"Krt19"
"41195"	"10391043"	"Krt9"
"41203"	"10391052"	"Krt14"
"41211"	"10391061"	"Krt16"
"41215"	"10391066"	"Krt17"
"41223"	"10391075"	"Krt42"
"41231"	"10391084"	"Hap1"
"41246"	"10391100"	"Atp5g1"
"41248"	"10391103"	"Jup"
"41263"	"10391119"	"P3h4"
"41273"	"10391130"	"Nt5c3b"
"41285"	"10391143"	"Klhl11"
"41287"	"10391146"	"Acly"
"41318"	"10391178"	"Dnajc7"
"41335"	"10391196"	"Zfp385c"
"41345"	"10391207"	"Dhx58"
"41358"	"10391221"	"Kat2a"
"41378"	"10391242"	"Rab5c"
"41389"	"10391254"	"Kcnh4"
"41407"	"10391273"	"Hcrt"
"41410"	"10391277"	"Ghdc"
"41418"	"10391286"	"Stat5b"
"41432"	"10391301"	"Stat3"
"41462"	"10391332"	"Ptrf"
"41468"	"10391339"	"Psmc3ip"
"41476"	"10391348"	"Fam134c"
"41486"	"10391359"	"Plekhh3"
"41499"	"10391373"	"Ccr10"
"41503"	"10391378"	"Ezh1"
"41528"	"10391407"	"Coa3"
"41530"	"10391410"	"Becn1"
"41543"	"10391424"	"---"
"41545"	"10391429"	"Gm25475"
"41546"	"10391431"	"Aarsd1"
"41558"	"10391444"	"Ptges3l"
"41567"	"10391454"	"Vat1"
"41573"	"10391461"	"Brca1"
"41598"	"10391488"	"---"
"41599"	"10391490"	"Etv4"
"41612"	"10391504"	"Meox1"
"41615"	"10391508"	"Sost"
"41618"	"10391513"	"Dusp3"
"41622"	"10391518"	"Mpp3"
"41643"	"10391540"	"Mpp2"
"41657"	"10391555"	"Ppy"
"41662"	"10391561"	"Pyy"
"41667"	"10391567"	"Tmem101"
"41671"	"10391572"	"Lsm12"
"41675"	"10391577"	"Hdac5"
"41707"	"10391612"	"Atxn7l3"
"41719"	"10391625"	"Ubtf"
"41742"	"10391649"	"Slc4a1"
"41761"	"10391669"	"Slc25a39"
"41776"	"10391685"	"Fam171a2"
"41787"	"10391697"	"Itga2b"
"41821"	"10391732"	"Gpatch8"
"41830"	"10391742"	"Gpatch8"
"41831"	"10391746"	"Gpatch8"
"41832"	"10391750"	"Gpatch8"
"41833"	"10391752"	"Psmb5-ps"
"41835"	"10391755"	"Ccdc43"
"41841"	"10391762"	"Gjc1"
"41846"	"10391768"	"Eftud2"
"41875"	"10391798"	"Gfap"
"41887"	"10391811"	"Kif18b"
"41903"	"10391828"	"C1ql1"
"41905"	"10391831"	"Dcakd"
"41910"	"10391837"	"Plcd3"
"41926"	"10391854"	"1700023F06Rik"
"41934"	"10391863"	"Spata32"
"41940"	"10391870"	"Map3k14"
"41964"	"10391895"	"Arhgap27"
"41982"	"10391914"	"Arhgap27"
"41985"	"10391918"	"Plekhm1"
"41997"	"10391931"	"Lrrc37a"
"41999"	"10391934"	"Gm884"
"42006"	"10391942"	"Lyzl6"
"42012"	"10391949"	"Gosr2"
"42019"	"10391957"	"Wnt9b"
"42024"	"10391963"	"Nsf"
"42045"	"10391985"	"Gm22743"
"42046"	"10391990"	"Kansl1"
"42065"	"10392010"	"---"
"42066"	"10392012"	"Cdc27"
"42086"	"10392033"	"Gm11624"
"42087"	"10392035"	"1700052K11Rik"
"42091"	"10392040"	"March10"
"42106"	"10392056"	"Cyb561"
"42112"	"10392063"	"Limd2"
"42118"	"10392070"	"Strada"
"42133"	"10392087"	"Ccdc47"
"42141"	"10392098"	"Ftsj3"
"42162"	"10392120"	"Smarcd2"
"42176"	"10392135"	"Gh"
"42182"	"10392142"	"Cd79b"
"42190"	"10392152"	"Scn4a"
"42214"	"10392177"	"Icam2"
"42219"	"10392183"	"Ern1"
"42242"	"10392207"	"Tex2"
"42255"	"10392221"	"Pecam1"
"42274"	"10392241"	"Polg2"
"42283"	"10392251"	"Ddx5"
"42290"	"10392259"	"Smurf2"
"42291"	"10392261"	"Smurf2"
"42311"	"10392284"	"Kpna2"
"42323"	"10392297"	"Gm11708"
"42325"	"10392300"	"Bptf"
"42342"	"10392318"	"Bptf"
"42351"	"10392328"	"Nol11"
"42369"	"10392347"	"Pitpnc1"
"42385"	"10392364"	"Cacng1"
"42389"	"10392369"	"Cacng4"
"42393"	"10392374"	"Cacng5"
"42406"	"10392388"	"Prkca"
"42427"	"10392413"	"Gm24149"
"42428"	"10392415"	"Rgs9"
"42449"	"10392437"	"Gm11696"
"42451"	"10392440"	"Slc16a6"
"42459"	"10392449"	"Wipi1"
"42473"	"10392464"	"Fam20a"
"42484"	"10392476"	"1700012B07Rik"
"42491"	"10392484"	"Abca8b"
"42528"	"10392522"	"Abca8a"
"42565"	"10392560"	"Abca9"
"42605"	"10392601"	"Abca6"
"42645"	"10392642"	"Abca5"
"42685"	"10392683"	"---"
"42686"	"10392685"	"BC006965"
"42687"	"10392687"	"BC006965"
"42698"	"10392699"	"Gm11681"
"42699"	"10392701"	"Slc39a11"
"42712"	"10392715"	"Fam104a"
"42717"	"10392721"	"Cpsf4l"
"42730"	"10392735"	"Cdc42ep4"
"42733"	"10392739"	"Sdk2"
"42780"	"10392787"	"4932435O22Rik"
"42783"	"10392791"	"Btbd17"
"42787"	"10392796"	"Cd300lb"
"42793"	"10392803"	"Cd300c"
"42797"	"10392808"	"Cd300ld"
"42803"	"10392815"	"AF251705"
"42809"	"10392822"	"Gm11709"
"42811"	"10392825"	"---"
"42817"	"10392834"	"Gm11711"
"42821"	"10392839"	"Cd300e"
"42826"	"10392845"	"Cd300lf"
"42836"	"10392856"	"Nat9"
"42842"	"10392863"	"Grin2c"
"42859"	"10392881"	"Fdxr"
"42871"	"10392894"	"Fads6"
"42880"	"10392904"	"Ush1g"
"42885"	"10392910"	"Hid1"
"42904"	"10392930"	"Atp5h"
"42909"	"10392936"	"Nt5c"
"42915"	"10392943"	"Hn1"
"42918"	"10392947"	"Sumo2"
"42923"	"10392953"	"Gga3"
"42939"	"10392970"	"Mif4gd"
"42950"	"10392983"	"Slc25a19"
"42956"	"10392990"	"Grb2"
"42961"	"10392996"	"Gm11703"
"42962"	"10392998"	"Caskin2"
"42984"	"10393021"	"Recql5"
"43007"	"10393045"	"B230344G16Rik"
"43008"	"10393047"	"Galk1"
"43018"	"10393058"	"H3f3b"
"43023"	"10393064"	"Unc13d"
"43056"	"10393098"	"Wbp2"
"43063"	"10393106"	"Trim47"
"43069"	"10393113"	"Trim65"
"43080"	"10393125"	"Mrpl38"
"43090"	"10393136"	"Fbf1"
"43119"	"10393166"	"St6galnac2"
"43129"	"10393177"	"Acox1"
"43148"	"10393197"	"Evpl"
"43172"	"10393222"	"Srp68"
"43188"	"10393239"	"---"
"43189"	"10393241"	"Exoc7"
"43211"	"10393264"	"n-R5s74"
"43212"	"10393266"	"Foxj1"
"43217"	"10393272"	"Rnf157"
"43238"	"10393294"	"Qrich2"
"43252"	"10393309"	"Prpsap1"
"43262"	"10393320"	"Ube2o"
"43282"	"10393341"	"Rhbdf2"
"43304"	"10393364"	"Cygb"
"43312"	"10393373"	"St6galnac1"
"43317"	"10393379"	"Mxra7"
"43324"	"10393387"	"Jmjd6"
"43331"	"10393395"	"Srsf2"
"43339"	"10393406"	"Gm8624"
"43340"	"10393408"	"Tmc6"
"43362"	"10393431"	"Tk1"
"43366"	"10393436"	"Tha1"
"43378"	"10393449"	"Socs3"
"43381"	"10393453"	"Dnah17"
"43436"	"10393509"	"Usp36"
"43458"	"10393532"	"Dnah17"
"43469"	"10393544"	"Cyth1"
"43483"	"10393559"	"Timp2"
"43492"	"10393569"	"BC100451"
"43495"	"10393573"	"Lgals3bp"
"43501"	"10393580"	"Cant1"
"43511"	"10393591"	"Gm11748"
"43513"	"10393594"	"Rbfox3"
"43532"	"10393614"	"Cbx8"
"43537"	"10393620"	"Cbx4"
"43544"	"10393628"	"Tbc1d16"
"43557"	"10393642"	"Eif4a3"
"43562"	"10393648"	"Sgsh"
"43575"	"10393662"	"Nptx1"
"43580"	"10393668"	"Aatk"
"43596"	"10393685"	"Mir338"
"43597"	"10393687"	"Cep131"
"43623"	"10393714"	"Enthd2"
"43636"	"10393728"	"Slc38a10"
"43656"	"10393749"	"2810410L24Rik"
"43657"	"10393751"	"---"
"43659"	"10393754"	"Actg1"
"43665"	"10393761"	"Faap100"
"43677"	"10393774"	"Nploc4"
"43695"	"10393793"	"Pde6g"
"43702"	"10393801"	"Oxld1"
"43704"	"10393804"	"Arl16"
"43713"	"10393814"	"Fam195b"
"43716"	"10393818"	"Ppp1r27"
"43720"	"10393823"	"P4hb"
"43732"	"10393836"	"Arhgdia"
"43739"	"10393844"	"Alyref"
"43745"	"10393851"	"Pcyt2"
"43759"	"10393866"	"Sirt7"
"43769"	"10393877"	"Mafg"
"43770"	"10393879"	"Mafg"
"43771"	"10393881"	"Mafg"
"43775"	"10393887"	"Pycr1"
"43785"	"10393898"	"Myadml2"
"43790"	"10393904"	"Notum"
"43801"	"10393917"	"Stra13"
"43809"	"10393926"	"Dcxr"
"43818"	"10393936"	"Cbr2"
"43825"	"10393944"	"Rfng"
"43835"	"10393955"	"Dus1l"
"43849"	"10393970"	"Fasn"
"43896"	"10394018"	"Ccdc57"
"43917"	"10394040"	"Csnk1d"
"43930"	"10394054"	"Cd7"
"43935"	"10394060"	"Sectm1b"
"43942"	"10394068"	"Sectm1a"
"43948"	"10394075"	"Tex19.2"
"43952"	"10394080"	"Gm11790"
"43953"	"10394082"	"Ogfod3"
"43963"	"10394093"	"BC017643"
"43971"	"10394102"	"Wdr45b"
"43977"	"10394109"	"Rab40b"
"43986"	"10394119"	"Zfp750"
"43990"	"10394124"	"B3gntl1"
"44006"	"10394142"	"Gm12587"
"44007"	"10394144"	"Rab10os"
"44020"	"10394158"	"Kif3c"
"44034"	"10394173"	"Asxl2"
"44046"	"10394186"	"Dtnb"
"44068"	"10394209"	"Dnmt3a"
"44096"	"10394238"	"---"
"44097"	"10394240"	"Pomc"
"44101"	"10394245"	"Dnajc27"
"44111"	"10394258"	"Adcy3"
"44135"	"10394283"	"Ptrhd1"
"44137"	"10394286"	"Ptrhd1"
"44138"	"10394288"	"Itsn2"
"44180"	"10394331"	"Pfn4"
"44192"	"10394344"	"---"
"44193"	"10394346"	"---"
"44194"	"10394353"	"Sf3b6"
"44198"	"10394358"	"BC068281"
"44204"	"10394366"	"Atad2b"
"44218"	"10394381"	"Atad2b"
"44225"	"10394389"	"2810032G03Rik"
"44227"	"10394392"	"Gm9144"
"44228"	"10394394"	"Apob"
"44262"	"10394429"	"Ldah"
"44269"	"10394437"	"Hs1bp3"
"44279"	"10394448"	"Pum2"
"44301"	"10394471"	"Sdc1"
"44306"	"10394477"	"Laptm4a"
"44316"	"10394488"	"Matn3"
"44325"	"10394498"	"Wdr35"
"44353"	"10394527"	"Ttc32"
"44357"	"10394532"	"Gm7099"
"44358"	"10394534"	"Osr1"
"44361"	"10394538"	"Gm5182"
"44364"	"10394542"	"Nt5c1b"
"44376"	"10394555"	"Rdh14"
"44378"	"10394558"	"Gm41995"
"44379"	"10394560"	"Smc6"
"44409"	"10394591"	"Gm4294"
"44410"	"10394593"	"Fam49a"
"44425"	"10394609"	"Rpl36-ps3"
"44426"	"10394611"	"Nbas"
"44439"	"10394625"	"Nbas"
"44440"	"10394627"	"Nbas"
"44482"	"10394671"	"Gm16497"
"44484"	"10394674"	"Gm9847"
"44485"	"10394676"	"Gm25414"
"44486"	"10394678"	"Gm26449"
"44487"	"10394680"	"---"
"44488"	"10394682"	"Gm4804"
"44490"	"10394685"	"Ntsr2"
"44494"	"10394690"	"E2f6"
"44502"	"10394699"	"Rock2"
"44533"	"10394731"	"Gm22303"
"44534"	"10394733"	"---"
"44535"	"10394735"	"Pdia6"
"44548"	"10394749"	"Nol10"
"44568"	"10394770"	"Odc1"
"44573"	"10394776"	"Gm22748"
"44574"	"10394778"	"Hpcal1"
"44578"	"10394783"	"Gm9222"
"44580"	"10394786"	"Gm9222"
"44582"	"10394789"	"B430203G13Rik"
"44583"	"10394791"	"Gm9222"
"44585"	"10394794"	"Gm4983"
"44588"	"10394798"	"LOC102632102"
"44589"	"10394800"	"---"
"44590"	"10394802"	"5730507C01Rik"
"44592"	"10394805"	"---"
"44595"	"10394809"	"---"
"44596"	"10394812"	"---"
"44599"	"10394816"	"---"
"44600"	"10394819"	"Gm40847"
"44601"	"10394821"	"---"
"44602"	"10394823"	"---"
"44605"	"10394827"	"---"
"44606"	"10394831"	"Gm5784"
"44607"	"10394833"	"---"
"44610"	"10394837"	"---"
"44615"	"10394843"	"---"
"44617"	"10394846"	"---"
"44620"	"10394852"	"---"
"44625"	"10394862"	"Asap2"
"44654"	"10394892"	"Cpsf3"
"44673"	"10394912"	"Gm25821"
"44674"	"10394914"	"Iah1"
"44681"	"10394922"	"Gm20472"
"44684"	"10394926"	"Gm20472"
"44686"	"10394929"	"Gm9292"
"44687"	"10394931"	"2410018L13Rik"
"44689"	"10394934"	"---"
"44690"	"10394936"	"---"
"44691"	"10394938"	"---"
"44692"	"10394940"	"Gm20486"
"44693"	"10394942"	"Taf1b"
"44704"	"10394954"	"Grhl1"
"44720"	"10394971"	"Klf11"
"44725"	"10394978"	"Rrm2"
"44734"	"10394988"	"Gm26211"
"44735"	"10394990"	"Mboat2"
"44749"	"10395005"	"Kidins220"
"44782"	"10395039"	"Cmpk2"
"44791"	"10395049"	"Rnaseh1"
"44799"	"10395058"	"Adi1"
"44804"	"10395064"	"Tssc1"
"44813"	"10395074"	"Myt1l"
"44841"	"10395103"	"Pxdn"
"44866"	"10395129"	"Tmem18"
"44872"	"10395136"	"Fam150b"
"44877"	"10395142"	"Sh3yl1"
"44889"	"10395155"	"Fam110c"
"44891"	"10395158"	"6030469F06Rik"
"44895"	"10395163"	"Lamb1"
"44929"	"10395198"	"---"
"44931"	"10395201"	"Slc26a3"
"44954"	"10395225"	"---"
"44955"	"10395227"	"Cog5"
"44977"	"10395250"	"Gm25913"
"44978"	"10395252"	"Ccdc71l"
"44982"	"10395257"	"---"
"44983"	"10395259"	"Nampt"
"44996"	"10395273"	"Gdap10"
"44997"	"10395275"	"---"
"44998"	"10395277"	"Sypl"
"45007"	"10395287"	"Atxn7l1"
"45012"	"10395293"	"Atxn7l1"
"45024"	"10395306"	"Efcab10"
"45029"	"10395312"	"Twistnb"
"45033"	"10395317"	"Ferd3l"
"45035"	"10395320"	"Twist1"
"45038"	"10395324"	"Prps1l1"
"45041"	"10395328"	"Snx13"
"45068"	"10395356"	"Agr3"
"45076"	"10395365"	"Agr2"
"45084"	"10395374"	"Gm5434"
"45085"	"10395376"	"Ankmy2"
"45097"	"10395389"	"Sostdc1"
"45101"	"10395394"	"Ispd"
"45115"	"10395409"	"Meox2"
"45119"	"10395414"	"Agmo"
"45132"	"10395428"	"Dgkb"
"45160"	"10395457"	"Etv1"
"45165"	"10395463"	"Gm7008"
"45167"	"10395466"	"Dock4"
"45220"	"10395520"	"Immp2l"
"45228"	"10395529"	"---"
"45230"	"10395532"	"Gm26326"
"45231"	"10395534"	"Gm2027"
"45233"	"10395538"	"Pnpla8"
"45247"	"10395553"	"Nrcam"
"45284"	"10395591"	"Gm9921"
"45286"	"10395594"	"Gm24948"
"45287"	"10395596"	"Foxg1"
"45294"	"10395604"	"Gm9804"
"45295"	"10395606"	"---"
"45296"	"10395608"	"Gm22088"
"45297"	"10395610"	"Rps11-ps4"
"45298"	"10395612"	"G2e3"
"45313"	"10395628"	"Scfd1"
"45343"	"10395659"	"Coch"
"45355"	"10395672"	"Ap4s1"
"45364"	"10395682"	"Gm5785"
"45365"	"10395684"	"Nubpl"
"45372"	"10395692"	"Arhgap5"
"45381"	"10395702"	"Akap6"
"45397"	"10395719"	"Npas3"
"45410"	"10395733"	"Npas3"
"45411"	"10395735"	"Gm22220"
"45412"	"10395737"	"---"
"45413"	"10395739"	"---"
"45430"	"10395770"	"---"
"45437"	"10395780"	"---"
"45444"	"10395788"	"Srp54c"
"45460"	"10395805"	"---"
"45461"	"10395807"	"1110008L16Rik"
"45469"	"10395816"	"Psma6"
"45477"	"10395825"	"Aldoart2"
"45478"	"10395827"	"Insm2"
"45479"	"10395829"	"Gm9812"
"45480"	"10395831"	"Brms1l"
"45493"	"10395849"	"Pax9"
"45498"	"10395855"	"---"
"45511"	"10395869"	"Ttc6"
"45516"	"10395875"	"---"
"45529"	"10395889"	"Sstr1"
"45532"	"10395893"	"Gemin2"
"45546"	"10395908"	"Gm22973"
"45547"	"10395910"	"Pnn"
"45558"	"10395922"	"Gm5786"
"45560"	"10395925"	"Mia2"
"45565"	"10395932"	"Ctage5"
"45585"	"10395953"	"Gm7719"
"45587"	"10395956"	"---"
"45588"	"10395961"	"Lrfn5"
"45597"	"10395974"	"Gm24921"
"45598"	"10395976"	"Gm6395"
"45599"	"10395978"	"Gm527"
"45604"	"10395984"	"Fam179b"
"45627"	"10396008"	"Prpf39"
"45646"	"10396030"	"Fancm"
"45670"	"10396055"	"Wdr20rt"
"45673"	"10396059"	"Rpl17"
"45675"	"10396062"	"Gm26256"
"45676"	"10396064"	"---"
"45677"	"10396066"	"---"
"45678"	"10396068"	"Lrr1"
"45683"	"10396074"	"Mgat2"
"45684"	"10396076"	"9330151L19Rik"
"45686"	"10396079"	"Klhdc1"
"45700"	"10396094"	"Klhdc2"
"45713"	"10396108"	"Arf6"
"45714"	"10396110"	"---"
"45715"	"10396112"	"Atp5s"
"45720"	"10396121"	"4930512B01Rik"
"45723"	"10396125"	"Atl1"
"45738"	"10396141"	"---"
"45739"	"10396143"	"Gm3086"
"45741"	"10396148"	"Abhd12b"
"45753"	"10396161"	"Tmx1"
"45761"	"10396170"	"Frmd6"
"45765"	"10396175"	"---"
"45766"	"10396177"	"Actr10"
"45781"	"10396193"	"Psma3"
"45792"	"10396205"	"---"
"45817"	"10396231"	"Tomm20l"
"45822"	"10396237"	"2700049A03Rik"
"45853"	"10396270"	"Dact1"
"45860"	"10396278"	"Daam1"
"45887"	"10396306"	"Jkamp"
"45894"	"10396314"	"Lrrc9"
"45925"	"10396346"	"Pcnxl4"
"45936"	"10396358"	"Ppm1a"
"45944"	"10396367"	"Six6"
"45948"	"10396372"	"Mnat1"
"45958"	"10396383"	"Slc38a6"
"45976"	"10396402"	"Prkch"
"45992"	"10396421"	"Hif1a"
"46010"	"10396440"	"S100a11-ps"
"46011"	"10396442"	"Snapc1"
"46022"	"10396454"	"Syt16"
"46033"	"10396466"	"1700086L19Rik"
"46038"	"10396472"	"Dbpht2"
"46041"	"10396476"	"Rhoj"
"46049"	"10396485"	"Syne2"
"46074"	"10396511"	"Syne2"
"46167"	"10396606"	"Syne2"
"46168"	"10396608"	"Syne2"
"46169"	"10396610"	"Mthfd1"
"46198"	"10396640"	"Akap5"
"46202"	"10396645"	"Zbtb1"
"46208"	"10396652"	"Hspa2"
"46211"	"10396656"	"Ppp1r36"
"46222"	"10396669"	"Gm10451"
"46223"	"10396671"	"Plekhg3"
"46245"	"10396694"	"---"
"46249"	"10396699"	"Fntb"
"46261"	"10396712"	"Fut8"
"46277"	"10396730"	"Gm25926"
"46278"	"10396732"	"Gm6657"
"46284"	"10396740"	"Gphn"
"46310"	"10396767"	"Fam71d"
"46318"	"10396778"	"Mpp5"
"46334"	"10396795"	"Eif2s1"
"46338"	"10396800"	"Plekhh1"
"46367"	"10396831"	"Arg2"
"46375"	"10396840"	"Rdh12"
"46383"	"10396849"	"Rad51b"
"46395"	"10396862"	"Strm"
"46399"	"10396867"	"Exd2"
"46408"	"10396877"	"Galnt16"
"46426"	"10396896"	"Slc39a9"
"46434"	"10396905"	"Plekhd1"
"46447"	"10396919"	"Susd6"
"46453"	"10396926"	"Srsf5"
"46462"	"10396936"	"Smoc1"
"46475"	"10396950"	"Hspe1-ps2"
"46476"	"10396952"	"Ttc9"
"46479"	"10396956"	"Pcnx"
"46522"	"10397000"	"n-R5s62"
"46523"	"10397002"	"Sipa1l1"
"46549"	"10397030"	"Rgs6"
"46570"	"10397052"	"Rgs6"
"46571"	"10397054"	"Dcaf4"
"46584"	"10397068"	"Rbm25"
"46596"	"10397081"	"Rbm25"
"46597"	"10397083"	"Rbm25"
"46598"	"10397085"	"Rbm25"
"46606"	"10397094"	"Psen1"
"46623"	"10397112"	"Papln"
"46653"	"10397143"	"2410016O06Rik"
"46654"	"10397145"	"Acot2"
"46656"	"10397148"	"Acot1"
"46659"	"10397153"	"Acot4"
"46663"	"10397158"	"Acot3"
"46670"	"10397166"	"Acot5"
"46675"	"10397172"	"Acot6"
"46681"	"10397179"	"Dnal1"
"46690"	"10397189"	"Ptgr2"
"46701"	"10397201"	"Zfp410"
"46715"	"10397216"	"Coq6"
"46728"	"10397230"	"Bbof1"
"46741"	"10397244"	"Rnf113a2"
"46745"	"10397249"	"Lin52"
"46752"	"10397257"	"Vsx2"
"46758"	"10397264"	"Vrtn"
"46760"	"10397267"	"Isca2"
"46767"	"10397275"	"D030025P21Rik"
"46768"	"10397277"	"Fcf1"
"46771"	"10397281"	"Ylpm1"
"46800"	"10397311"	"Dlst"
"46819"	"10397332"	"Eif2b2"
"46828"	"10397342"	"Zc2hc1c"
"46831"	"10397346"	"Fos"
"46835"	"10397351"	"Jdp2"
"46842"	"10397359"	"Batf"
"46846"	"10397364"	"Mfsd7c"
"46858"	"10397377"	"Ttll5"
"46896"	"10397416"	"Ift43"
"46907"	"10397428"	"Gpatch2l"
"46918"	"10397440"	"Esrrb"
"46925"	"10397448"	"Gm22004"
"46926"	"10397450"	"Vash1"
"46935"	"10397460"	"Lrrc74a"
"46950"	"10397476"	"Cipc"
"46955"	"10397482"	"Tmem63c"
"46979"	"10397507"	"Gstz1"
"46989"	"10397518"	"Ahsa1"
"46998"	"10397528"	"---"
"46999"	"10397530"	"Slirp"
"47004"	"10397538"	"---"
"47006"	"10397541"	"---"
"47007"	"10397543"	"Gm8300"
"47008"	"10397545"	"Oog1"
"47013"	"10397551"	"Gm4027"
"47014"	"10397553"	"Gm16368"
"47015"	"10397555"	"Gm8587"
"47016"	"10397557"	"LOC100503047"
"47017"	"10397559"	"---"
"47018"	"10397561"	"Adck1"
"47031"	"10397575"	"Nrxn3"
"47057"	"10397604"	"n-R5s65"
"47058"	"10397606"	"Tshr"
"47072"	"10397621"	"Gm40548"
"47074"	"10397627"	"Gm23249"
"47075"	"10397629"	"---"
"47076"	"10397633"	"Flrt2"
"47081"	"10397639"	"---"
"47082"	"10397645"	"Gpr65"
"47085"	"10397649"	"Gm25486"
"47086"	"10397651"	"Spata7"
"47100"	"10397666"	"Zc3h14"
"47116"	"10397683"	"Ttc8"
"47131"	"10397699"	"Rpl30-ps8"
"47132"	"10397703"	"3300002A11Rik"
"47136"	"10397708"	"---"
"47139"	"10397717"	"Gm40556"
"47140"	"10397719"	"Tdp1"
"47156"	"10397736"	"Kcnk13"
"47160"	"10397741"	"Psmc1"
"47168"	"10397750"	"Gm10433"
"47169"	"10397752"	"Calm1"
"47177"	"10397761"	"Gm10432"
"47178"	"10397763"	"9030617O03Rik"
"47194"	"10397780"	"A630072L19Rik"
"47197"	"10397784"	"D130020L05Rik"
"47198"	"10397786"	"Kif4-ps"
"47199"	"10397788"	"Kif4-ps"
"47200"	"10397790"	"Gm18848"
"47201"	"10397792"	"Catsperb"
"47226"	"10397818"	"Cpsf2"
"47242"	"10397835"	"Slc24a4"
"47259"	"10397853"	"Rin3"
"47271"	"10397866"	"Golga5"
"47286"	"10397882"	"Chga"
"47294"	"10397891"	"Tmem251"
"47297"	"10397895"	"Ubr7"
"47308"	"10397907"	"Cox8c"
"47312"	"10397912"	"Unc79"
"47361"	"10397962"	"Fam181a"
"47364"	"10397966"	"Otub2"
"47372"	"10397975"	"Ifi27"
"47380"	"10397984"	"Ppp4r4"
"47405"	"10398011"	"Serpina4-ps1"
"47412"	"10398019"	"Serpina5"
"47417"	"10398025"	"Serpina3a"
"47423"	"10398032"	"Serpina3b"
"47429"	"10398039"	"Serpina3f"
"47441"	"10398052"	"Serpina3g"
"47448"	"10398060"	"Serpina3k"
"47456"	"10398069"	"Serpina3m"
"47461"	"10398075"	"Serpina3n"
"47465"	"10398080"	"Gm10000"
"47466"	"10398082"	"4930408O17Rik"
"47468"	"10398085"	"Glrx5"
"47472"	"10398091"	"Tcl1b2"
"47475"	"10398095"	"Tcl1b1"
"47479"	"10398100"	"Tcl1b5"
"47483"	"10398105"	"Tcl1b3"
"47488"	"10398111"	"Tcl1b4"
"47493"	"10398117"	"Bdkrb2"
"47496"	"10398121"	"Bdkrb1"
"47498"	"10398124"	"Gskip"
"47503"	"10398130"	"Ak7"
"47519"	"10398147"	"Papola"
"47544"	"10398173"	"Vrk1"
"47562"	"10398193"	"3110018I06Rik"
"47563"	"10398195"	"Ccnk"
"47578"	"10398211"	"Hhipl1"
"47589"	"10398224"	"Cyp46a1"
"47604"	"10398240"	"Eml1"
"47629"	"10398267"	"Evl"
"47647"	"10398286"	"Mir342"
"47648"	"10398288"	"Yy1"
"47656"	"10398297"	"Mir345"
"47657"	"10398299"	"Slc25a47"
"47663"	"10398306"	"Wdr25"
"47664"	"10398308"	"Wdr25"
"47670"	"10398315"	"---"
"47671"	"10398317"	"---"
"47672"	"10398319"	"Dlk1"
"47678"	"10398326"	"Meg3"
"47683"	"10398332"	"Mir673"
"47684"	"10398334"	"Mir337"
"47685"	"10398336"	"Mir540"
"47686"	"10398338"	"Mir665"
"47687"	"10398340"	"Mir431"
"47688"	"10398342"	"---"
"47689"	"10398344"	"Mir127"
"47690"	"10398346"	"Mir434"
"47691"	"10398348"	"Mir136"
"47692"	"10398350"	"Mir341"
"47693"	"10398352"	"Mir370"
"47694"	"10398354"	"Gm24564"
"47695"	"10398356"	"---"
"47696"	"10398358"	"DQ267101"
"47697"	"10398360"	"---"
"47698"	"10398362"	"AF357355"
"47699"	"10398364"	"DQ267102"
"47700"	"10398366"	"Gm25357"
"47701"	"10398368"	"Gm23347"
"47702"	"10398370"	"AF357428"
"47703"	"10398372"	"Gm23736"
"47704"	"10398374"	"AF357341"
"47705"	"10398376"	"Gm22981"
"47706"	"10398378"	"Gm25856"
"47707"	"10398380"	"Gm25854"
"47708"	"10398382"	"Mir379"
"47709"	"10398384"	"Mir411"
"47710"	"10398386"	"Mir299a"
"47711"	"10398388"	"Mir380"
"47712"	"10398390"	"Mir323"
"47713"	"10398392"	"Mir329"
"47714"	"10398394"	"Mir494"
"47715"	"10398396"	"Mir679"
"47716"	"10398398"	"Mir666"
"47717"	"10398400"	"Mir543"
"47718"	"10398402"	"Mir495"
"47719"	"10398404"	"Mir667"
"47720"	"10398406"	"---"
"47721"	"10398408"	"Mir376b"
"47722"	"10398410"	"Mir376a"
"47723"	"10398412"	"Mir300"
"47724"	"10398414"	"Mir381"
"47725"	"10398416"	"Mir487b"
"47726"	"10398418"	"Mir539"
"47727"	"10398420"	"Mir382"
"47728"	"10398422"	"---"
"47729"	"10398424"	"Mir668"
"47730"	"10398426"	"---"
"47731"	"10398428"	"Mir154"
"47732"	"10398430"	"Mir496a"
"47733"	"10398432"	"---"
"47734"	"10398434"	"Mir541"
"47735"	"10398436"	"Mir409"
